Time,PupilDilation,Respiration,HeartRate
3999,1130.4,-390.4,-1945.8
4000,1133.5,-448.2,-1692
4001,1135.4,-467,-1692
4002,1134.3,-474.2,-1748.4
4003,1135,-468.8,-2227.8
4004,1137,-457,-1945.8
4005,1136.9,-441.6,-1720.2
4006,1135.6,-420.8,-1974
4007,1135.7,-389.4,-1917.6
4008,1131.9,-377,-1410
4009,1130.4,-367.8,-1410
4010,1136.7,-361.6,-1438.2
4011,1138.8,-356.2,-1692
4012,1136.4,-357.8,-1692
4013,1140.8,-362.2,-1692
4014,1143.3,-370,-1663.8
4015,1142.4,-384,-1381.8
4016,1146.2,-394.8,-1156.2
4017,1148.3,-409.4,-1466.4
4018,1152,-429,-1945.8
4019,1157.3,-455.8,-1663.8
4020,1157.1,-469.2,-1438.2
4021,1149.1,-480.6,-1720.2
4022,1147.3,-492.2,-1917.6
4023,1149.6,-498.4,-1410
4024,1151.8,-506,-1410
4025,1152.4,-519.6,-1410
4026,1155.1,-545,-1410
4027,1149.3,-558,-1381.8
4028,1143.1,-559.2,-1156.2
4029,1143.7,-523.8,-1381.8
4030,1140.1,-403.6,-1099.8
4031,1143.2,-278.6,-846
4032,1139.8,-115.6,-846
4033,1138.6,117.2,-846
4034,1134.7,490.2,-817.8
4035,1140.6,686.2,-564
4036,1137.5,855.8,-564
4037,1135.8,1007.2,-592.2
4038,1134.6,1159.8,-817.8
4039,1132.9,1193,-564
4040,1134,1190.6,-620.4
4041,1128.6,1139,-1099.8
4042,1125.6,1087.4,-817.8
4043,1126.6,1027.8,-592.2
4044,1125.4,946.4,-846
4045,1122.1,817,-846
4046,1123.1,741.8,-817.8
4047,1120,665.6,-564
4048,1116.9,572.6,-592.2
4049,1109.3,431.6,-846
4050,1105.8,355,-846
4051,1100,280,-846
4052,1096.4,191,-846
4053,1088.7,60.2,-817.8
4054,1078.9,-13.4,-564
4055,1071,-85.6,-564
4056,1062.8,-170.6,-535.8
4057,1059,-288.2,-253.8
4058,1052.4,-342.4,0
4059,1041.6,-393,-28.2
4060,1036.2,-449,-310.2
4061,1030.8,-467.6,-507.6
4062,1027.2,-479.2,-28.2
4063,1018.1,-483.4,-338.4
4064,1016,-479.4,-846
4065,1009.6,-471,-817.8
4066,1007.5,-460.2,-564
4067,1003.4,-443,-564
4068,999.5,-416.2,-564
4069,994.8,-402.4,-507.6
4070,990.1,-389.8,0
4071,984.6,-379.8,-28.2
4072,978.7,-375.4,-225.6
4073,975.5,-377.6,282
4074,970.3,-381,282
4075,967.8,-387.4,282
4076,965.7,-397.8,282
4077,962.3,-401.8,282
4078,957.8,-407.6,282
4079,957.8,-419.8,253.8
4080,953.7,-429.2,28.2
4081,949.4,-440.2,282
4082,946.2,-452.2,253.8
4083,946,-466.6,28.2
4084,941.5,-475,282
4085,943.6,-486,282
4086,941.6,-505.4,282
4087,940.3,-539,282
4088,936.7,-557,310.2
4089,935.3,-563.2,564
4090,939,-534.2,535.8
4091,939.9,-424.4,310.2
4092,941.7,-303.4,592.2
4093,943.3,-144,846
4094,944.9,87.2,846
4095,953.4,460,902.4
4096,950.7,655.6,1410
4097,956.4,849.8,1353.6
4098,958.5,1072,846
4099,957.5,1140.4,874.2
4100,960.1,1176.2,1156.2
4101,962.7,1175,1353.6
4102,966.7,1125.4,846
4103,970,1075.4,874.2
4104,973.8,1016,1099.8
4105,974,935.2,874.2
4106,974.9,804.8,1156.2
4107,982.4,728.2,1438.2
4108,988,649,1635.6
4109,993.4,552.4,1099.8
4110,995.9,406.4,902.4
4111,1002.8,328.6,1438.2
4112,1002.7,252,1663.8
4113,1005.2,162.6,1381.8
4114,1007.7,30.8,1156.2
4115,1010,-40.2,1438.2
4116,1015.6,-124.4,1635.6
4117,1017.5,-246,1184.4
4118,1019.4,-304.6,1692
4119,1020.9,-356.2,1720.2
4120,1023.7,-405.2,1945.8
4121,1023.9,-457.6,1663.8
4122,1027.3,-473.6,1410
4123,1029.6,-480,1381.8
4124,1031.7,-476.2,1099.8
4125,1031.4,-457.8,846
4126,1036.7,-441.4,902.4
4127,1037.8,-423,1410
4128,1039.7,-399.4,1381.8
4129,1043.3,-366.2,1156.2
4130,1044.4,-353.2,1438.2
4131,1046.2,-345.2,1663.8
4132,1048.2,-342.2,1381.8
4133,1050.4,-343.6,1156.2
4134,1050.5,-346.8,1466.4
4135,1056.6,-351.6,1917.6
4136,1058.8,-358.8,1410
4137,1060.1,-363,1466.4
4138,1062.9,-368.2,1974
4139,1064.8,-376.6,1889.4
4140,1066.8,-393.2,1156.2
4141,1071.8,-404.4,1410
4142,1072.8,-416,1381.8
4143,1077.5,-426.6,1128
4144,1081.4,-437.8,1128
4145,1083.3,-441.8,1184.4
4146,1088.6,-445.8,1692
4147,1085.6,-452.6,1663.8
4148,1089.1,-468.6,1438.2
4149,1093,-474.8,1720.2
4150,1090.7,-470.4,1945.8
4151,1092.6,-430.4,1635.6
4152,1094.5,-304.4,1156.2
4153,1098.6,-178.8,1438.2
4154,1093.7,22.6,1692
4155,1097.5,369.6,1635.6
4156,1096.7,570.2,1128
4157,1096.4,756.6,1156.2
4158,1098,939,1353.6
4159,1094.7,1144.6,874.2
4160,1094.3,1206,1128
4161,1090.9,1235.4,1156.2
4162,1091.7,1230.8,1381.8
4163,1090.9,1180.2,1128
4164,1086.1,1129.4,1156.2
4165,1085.7,1070.4,1410
4166,1081.5,992.2,1353.6
4167,1076.2,866.2,874.2
4168,1074.9,791.4,1156.2
4169,1072.7,712.6,1381.8
4170,1079.2,613.4,1043.4
4171,1076.9,462.6,338.4
4172,1070.7,381,874.2
4173,1071.5,287,1099.8
4174,1067.8,153,817.8
4175,1065.2,83,592.2
4176,1066.4,13.4,846
4177,1066.9,-68.2,817.8
4178,1065.2,-190,564
4179,1069.1,-253.4,564
4180,1067,-308.6,564
4181,1070.2,-360.4,507.6
4182,1070.2,-417,28.2
4183,1067.5,-430,338.4
4184,1071.1,-433.2,846
4185,1074.2,-425.2,789.6
4186,1079.6,-403,310.2
4187,1080.3,-387.8,592.2
4188,1082.7,-372.2,817.8
4189,1082.9,-356.6,564
4190,1087.5,-337,535.8
4191,1090.6,-327.6,338.4
4192,1089.6,-320,761.4
4193,1093.7,-311.4,0
4194,1094.3,-308.6,28.2
4195,1097.5,-307.2,310.2
4196,1100.2,-309.4,507.6
4197,1103.8,-316.6,0
4198,1107.8,-325.2,28.2
4199,1110.6,-336.4,282
4200,1109.4,-351.4,197.4
4201,1109.3,-375.2,-564
4202,1112.1,-386,-507.6
4203,1111,-395.8,28.2
4204,1111.2,-405,197.4
4205,1112.4,-414.4,-507.6
4206,1115.4,-421.4,-28.2
4207,1115.7,-428.6,-310.2
4208,1115.2,-438.8,-535.8
4209,1120.6,-454.6,-282
4210,1121.9,-455.2,-253.8
4211,1119.9,-428.4,0
4212,1120.3,-329.8,0
4213,1121.1,-221.2,0
4214,1124.4,-75.6,28.2
4215,1130.6,141.2,169.2
4216,1132.2,497.4,-846
4217,1134.7,690.4,-817.8
4218,1135.4,861.8,-535.8
4219,1140.8,1020.4,-310.2
4220,1140.2,1187.6,-592.2
4221,1141,1229.4,-817.8
4222,1140.2,1241.4,-535.8
4223,1144,1220.2,-338.4
4224,1146.3,1149.4,-817.8
4225,1147.3,1089.6,-535.8
4226,1149.2,1021.6,-282
4227,1153.9,933.8,-338.4
4228,1153.2,797.6,-846
4229,1153.6,720.4,-789.6
4230,1153.1,628,-282
4231,1154.2,493,-310.2
4232,1155.5,418.4,-564
4233,1159.8,345.4,-535.8
4234,1159.4,257.6,-338.4
4235,1157.2,125.2,-846
4236,1158.2,51.6,-817.8
4237,1159.7,-20,-507.6
4238,1162,-101,-56.4
4239,1159.5,-211.4,-592.2
4240,1160.9,-262,-817.8
4241,1158,-305.6,-564
4242,1159.5,-347.2,-592.2
4243,1160.1,-395.2,-874.2
4244,1160.1,-409.6,-1128
4245,1158.8,-416.6,-1128
4246,1158.5,-416.6,-1128
4247,1161.8,-404.8,-1128
4248,1163.3,-392.8,-1071.6
4249,1162.1,-374,-592.2
4250,1161.4,-347.8,-874.2
4251,1162.9,-337.6,-1099.8
4252,1162.6,-331.4,-846
4253,1163.6,-328.8,-846
4254,1162.1,-328.8,-846
4255,1166.7,-332.8,-846
4256,1166.2,-336.6,-817.8
4257,1166.7,-341.8,-620.4
4258,1166.2,-355,-1128
4259,1169.2,-365.4,-1099.8
4260,1167.9,-378,-846
4261,1171.5,-396.6,-874.2
4262,1166.3,-426.6,-1128
4263,1168,-444.4,-1128
4264,1168.5,-461,-1099.8
4265,1167.2,-477.8,-902.4
4266,1168.9,-499,-1438.2
4267,1167.2,-508.8,-1663.8
4268,1165.9,-519.2,-1410
4269,1163.8,-532,-1466.4
4270,1171.4,-529.2,-1917.6
4271,1167.3,-511.6,-1381.8
4272,1170.5,-455.2,-1156.2
4273,1168.8,-306.6,-1410
4274,1169.7,-173.6,-1410
4275,1169.5,-12.2,-1381.8
4276,1168.9,207.2,-1128
4277,1169.5,547.4,-1128
4278,1173.1,720.2,-1156.2
4279,1170.7,870.4,-1381.8
4280,1169.5,1002.8,-1212.6
4281,1169.8,1132.2,-1945.8
4282,1169.4,1158,-1663.8
4283,1171.3,1158.8,-1410
4284,1166.9,1130,-1410
4285,1160.3,1055,-1438.2
4286,1159.3,998.4,-1663.8
4287,1158,921,-1410
4288,1157.6,798.8,-1438.2
4289,1156,727.6,-1692
4290,1153.2,655.4,-1635.6
4291,1153.2,566.6,-1156.2
4292,1148.1,430,-1410
4293,1143.2,355,-1381.8
4294,1142.2,280.4,-1099.8
4295,1142.3,193,-874.2
4296,1138.2,62.8,-1128
4297,1134.5,-7.8,-1099.8
4298,1131.8,-76.2,-817.8
4299,1130.1,-152.4,-620.4
4300,1131.1,-256.2,-1128
4301,1128.9,-305.6,-1099.8
4302,1125.4,-346.8,-817.8
4303,1126.2,-382.4,-592.2
4304,1125.3,-417.4,-846
4305,1124.8,-422.6,-817.8
4306,1125,-418,-535.8
4307,1125.9,-404,-338.4
4308,1125.8,-394,-874.2
4309,1127.3,-384.2,-1099.8
4310,1131.3,-373.8,-846
4311,1134.4,-359.8,-874.2
4312,1134.8,-353.8,-1099.8
4313,1134.2,-348,-761.4
4314,1137.1,-344,-28.2
4315,1138.9,-344.6,-310.2
4316,1137.3,-348.2,-564
4317,1141.7,-354.2,-507.6
4318,1146,-361.8,0
4319,1143.9,-374.6,-29.2
4320,1146.1,-382.6,-292
4321,1144.1,-391,-262.8
4322,1147.8,-403.8,-29.2
4323,1148.8,-425.4,-292
4324,1151,-437.2,-262.8
4325,1150.8,-449.4,0
4326,1151.5,-464.2,-29.2
4327,1151.6,-469.8,-292
4328,1156.8,-473.6,-262.8
4329,1160.3,-478.2,0
4330,1159.6,-489,-29.2
4331,1159.8,-499.4,-292
4332,1159.4,-511.8,-262.8
4333,1162.3,-526,0
4334,1171.1,-534.4,-29.2
4335,1182.5,-511,-262.8
4336,1178.8,-458.6,58.4
4337,1177.1,-337.8,585
4338,1178.5,-79.8,555.6
4339,1177.6,109.4,292
4340,1179,312.2,321.2
4341,1178.1,551.8,614.2
4342,1178.4,880.6,847.8
4343,1176,1021.6,585
4344,1180.2,1136,614.2
4345,1178.2,1234.8,818.4
4346,1179.4,1243.2,321.2
4347,1181.5,1225.4,585
4348,1178.9,1178,643.4
4349,1175.7,1081,1140.6
4350,1174.4,1015.4,877
4351,1175.6,947,906.2
4352,1173,861.2,1199.2
4353,1175.4,726.2,1316
4354,1167.3,647.2,3
4355,1173.7,568.2,3
4356,1170.4,474.4,4
4357,1165.8,337.4,3.8
4358,1165.8,265,3.2
4359,1159.3,195.2,6
4360,1156.4,112.8,5.8
4361,1155,-10.4,5
4362,1151.8,-82,5
4363,1147.3,-164.6,5
4364,1144.4,-282.8,4.8
4365,1139.1,-339.8,3
4366,1132,-386.4,3
4367,1128.2,-424,4.2
4368,1121.7,-456.8,5.8
4369,1116.1,-459.8,5
4370,1109.3,-457.6,4.8
4371,1100.1,-447.8,4
4372,1094.7,-428.4,4
4373,1090.3,-415.6,3.8
4374,1084.4,-403.6,3
4375,1074.7,-389.8,4
4376,1074.2,-371.4,4.8
4377,1066.3,-364.4,4
4378,1061.1,-362.2,5.2
4379,1051.9,-364.8,7
4380,1047.4,-373.4,6.8
4381,1041.7,-380.8,6
4382,1033.4,-391.4,6.2
4383,1033,-407.2,7.8
4384,1028.6,-417.8,7
4385,1023,-427.2,7
4386,1014.7,-441,7
4387,1012.7,-463.8,7.8
4388,1008.7,-477.4,7
4389,1006.9,-489,7
4390,1002.4,-499.6,7.8
4391,999.8,-510.6,6.8
4392,998,-513.6,6
4393,991.9,-516.8,6
4394,991.5,-523.4,7
4395,989.3,-538.6,6.8
4396,989.5,-546,6
4397,987.5,-549.6,6
4398,986.6,-534.2,7
4399,988,-463.6,6.8
4400,992.1,-379.6,6
4401,989.2,-225.2,7.2
4402,992.2,73,9
4403,992.9,269.4,8.8
4404,997.2,469.8,8
4405,997.5,690.2,8
4406,999.5,974.6,8.8
4407,1002.1,1085.6,8
4408,1006.2,1162,8
4409,1009.7,1204.6,8
4410,1017.2,1209.2,8.8
4411,1026.6,1177,7
4412,1031.4,1129.6,7
4413,1032.3,1056.2,6.8
4414,1030.5,929.8,4.8
4415,1031.1,853.8,4
4416,1026.6,777.8,4.2
4417,1038.7,687.2,6
4418,1044.1,553.6,6.6
4419,1044.9,481.8,3.8
4420,1044.9,397,3.2
4421,1049.7,271,5.8
4422,1048.9,200.8,3.8
4423,1055,129.8,3.2
4424,1051.5,44.8,4.8
4425,1056.4,-81.8,3
4426,1058.5,-149.6,4
4427,1059.6,-211.8,4
4428,1061.7,-277.6,4
4429,1057.5,-358.8,4.8
4430,1050.7,-390.4,4
4431,1055.2,-410.6,4
4432,1054.6,-422.4,3.8
4433,1055.4,-426.6,2.8
4434,1050.9,-419,1
4435,1050.9,-408.4,1
4436,1050.5,-393.2,2
4437,1049.5,-371.8,2.8
4438,1049.7,-361.4,1.8
4439,1046.7,-352.6,1
4440,1048.4,-342.8,1.8
4441,1045.3,-342.4,0.8
4442,1043.6,-344.8,0
4443,1046.3,-351.4,1.2
4444,1038.9,-367.2,2.8
4445,1035.3,-378,2
4446,1035,-387.8,2
4447,1030.6,-398.4,2
4448,1025.3,-413.6,2.8
4449,1025.5,-422.2,2
4450,1020.6,-433,1.8
4451,1022.2,-444.6,1
4452,1025.9,-460.4,1.8
4453,1017.8,-467.4,0
4454,1018.9,-473.8,0
4455,1021.3,-476.8,1
4456,1019.9,-476,0.8
4457,1015.7,-476.4,0
4458,1016.3,-481,0
4459,1015.4,-494.8,1
4460,1016.7,-501.6,0.8
4461,1018.3,-496,-1
4462,1020.1,-453.2,-1.8
4463,1015.5,-321.4,0
4464,1015.8,-191,-0.2
4465,1018.9,-25,-1.8
4466,1017,209.2,-0.8
4467,1019.5,577.2,0
4468,1019.1,768.4,-1
4469,1019.2,934.4,-0.8
4470,1017.9,1083.2,0
4471,1017,1231.2,0.8
4472,1017.2,1261.2,0
4473,1017.5,1262.8,-1
4474,1018.8,1233.2,-0.8
4475,1019.8,1153.8,-0.2
4476,1020.1,1091.2,-2
4477,1020.5,1006.2,-1.8
4478,1022.9,871.6,0
4479,1024.1,794.2,-1
4480,1023.7,715.6,-2
4481,1026.1,624,-1.8
4482,1026.3,490,0
4483,1027.8,420.4,-1
4484,1026.1,353,-2
4485,1029.5,274.6,-2.8
4486,1032.9,155.4,-2
4487,1030.4,87.6,-3
4488,1031.9,20.4,-2.8
4489,1035.5,-59.6,-2
4490,1038,-173.2,-2
4491,1039.2,-228.4,-2.8
4492,1039.7,-279,-2
4493,1047.9,-326.6,-2
4494,1046.3,-376.8,-2
4495,1049.4,-394.2,-2.2
4496,1055.3,-404.2,-3.8
4497,1058.7,-409,-2.2
4498,1057.9,-408.4,-4
4499,1062.9,-404.8,-5
4500,1064.3,-396.4,-4.8
4501,1067.2,-380,-4
4502,1070.7,-370.2,-5
4503,1075.3,-361.8,-6
4504,1073.5,-357.2,-5.8
4505,1077.2,-359.2,-3.8
4506,1081.6,-366,-3.2
4507,1084.3,-376.2,-5
4508,1086.9,-391,-4.8
4509,1087.4,-417.8,-4
4510,1090.7,-431.6,-4
4511,1091,-444.6,-4.8
4512,1096.8,-459.6,-4
4513,1097.9,-480.2,-4
4514,1103.9,-491,-4
4515,1105.1,-501.6,-5
4516,1105.1,-513.4,-5
4517,1108,-520.4,-5
4518,1109,-527.6,-6
4519,1116.1,-537.2,-5.8
4520,1133.9,-552.2,-4
4521,1146.1,-562.4,-4
4522,1141.5,-568.6,-5
4523,1142.5,-565.2,-4.8
4524,1142.2,-532.2,-4
4525,1142.5,-476.8,-4
4526,1150,-388.6,-5
4527,1153.6,-228.6,-5
4528,1155.8,76.4,-5
4529,1162.3,274,-5.2
4530,1164.3,472,-6.8
4531,1166,686.8,-5.8
4532,1168.8,960.6,-5
4533,1170.5,1067.2,-5
4534,1176,1146.2,-5.8
4535,1177.3,1202.4,-5
4536,1177.3,1195,-5
4537,1178.4,1167,-6
4538,1182.8,1112.2,-6.8
4539,1181.3,1007,-5
4540,1182.9,936,-5.2
4541,1179,860.4,-7
4542,1178.2,766.6,-6.8
4543,1182.9,625.4,-5
4544,1180.5,547.8,-5.2
4545,1180.3,472.2,-7
4546,1182.3,385.6,-6.8
4547,1179.7,262.8,-6
4548,1176.9,196.8,-6
4549,1174.5,130.4,-7
4550,1168,48.6,-6.8
4551,1166.6,-74.6,-6
4552,1163.9,-141.8,-6
4553,1156.7,-215.8,-6.8
4554,1155.1,-315.6,-5
4555,1150.7,-356.4,-6
4556,1148.1,-386.2,-6.8
4557,1143.2,-407,-5.8
4558,1136.9,-423,-5
4559,1134.7,-422.6,-5
4560,1132.6,-420,-6.2
4561,1128.1,-412.6,-7.8
4562,1124.5,-396.8,-7
4563,1120.4,-385.8,-7.2
4564,1116.9,-375,-8.8
4565,1112.5,-363,-7.8
4566,1113.5,-345.8,-7
4567,1108.4,-340.6,-8
4568,1103.2,-340,-8
4569,1097.4,-348,-7.8
4570,1091.4,-366.6,-6.8
4571,1087.3,-379.6,-6.2
4572,1086.8,-395.6,-7.6
4573,1084.6,-420.6,-4.8
4574,1080.9,-434,-4
4575,1079.9,-448.8,-5.2
4576,1077.9,-464.8,-6.8
4577,1073.6,-485.6,-5
4578,1072.9,-493.4,-6
4579,1070.6,-499.6,-6
4580,1071.3,-502.6,-5.8
4581,1067.6,-504.8,-5
4582,1072.2,-504.8,-6
4583,1078.7,-510,-7
4584,1077.7,-524.4,-6.6
4585,1077.5,-554.2,-4
4586,1073.8,-574.2,-5
4587,1069.7,-587.8,-5.8
4588,1070.7,-578.8,-5
4589,1067.4,-513.6,-5
4590,1065.4,-424,-5
4591,1066.6,-259.6,-6
4592,1066.1,55.2,-5.8
4593,1067.8,262.4,-5
4594,1067.5,472.4,-5
4595,1063.2,700.4,-4.8
4596,1061.8,989,-3
4597,1062.1,1096.2,-3
4598,1063.8,1165,-4
4599,1060.7,1195.8,-4.6
4600,1062.7,1183.6,-2
4601,1064.8,1144.2,-2
4602,1067.5,1093,-3
4603,1069,1018.2,-3.8
4604,1066.7,896.6,-3
4605,1067.2,824.4,-3
4606,1067.6,751.2,-4
4607,1068,662.2,-3.8
4608,1070.7,528,-2
4609,1072.8,453,-3
4610,1069.5,364,-4
4611,1073.7,233.4,-3.8
4612,1075.6,160.2,-3
4613,1075.7,86.6,-2.8
4614,1076.5,1.2,-2
4615,1079.2,-123.6,-2.8
4616,1082.9,-190.6,-2
4617,1080.7,-252.2,-2
4618,1086.3,-315.2,-2.6
4619,1085,-394.2,0
4620,1084.4,-423,0
4621,1087.4,-441.2,-1
4622,1086.7,-450.2,-2
4623,1087.9,-449.6,-2
4624,1089.5,-442.2,-1.8
4625,1086.6,-433,-1
4626,1085.6,-421,-1.8
4627,1085.9,-403,0
4628,1088.8,-393,-1
4629,1091.2,-381.6,-1.8
4630,1089.1,-367,0
4631,1088.1,-362.4,0.8
4632,1087,-360.4,0
4633,1087.6,-365,0
4634,1091.1,-379.2,1
4635,1090.4,-390.6,2
4636,1093.1,-403.4,1.8
4637,1095.5,-417.2,1
4638,1096.1,-436.2,2
4639,1095,-447.2,1.8
4640,1097.2,-458,0.8
4641,1100.2,-471,0.2
4642,1099.2,-493.6,1.8
4643,1104,-506.4,1
4644,1105.7,-518,2
4645,1109.4,-528,2
4646,1108.3,-536,2
4647,1108.5,-536.2,1.8
4648,1108.7,-538.2,1
4649,1111.9,-544.2,2
4650,1112.4,-550.4,2.8
4651,1116.8,-556.8,1.8
4652,1115.9,-553.2,1
4653,1119.5,-514.8,2
4654,1120.8,-451.2,2.8
4655,1120.7,-349.6,1.8
4656,1125.1,-172.8,1
4657,1129.9,153.4,2
4658,1134.1,360.2,2.8
4659,1132.3,563,2
4660,1133.4,774.6,2.4
4661,1131.4,1032.4,6
4662,1136.7,1122.8,5.8
4663,1136.7,1180.2,3.8
4664,1146.4,1200.8,3.2
4665,1150.5,1176.2,5
4666,1148.5,1134.2,5.8
4667,1147.4,1064,5
4668,1152.3,940.8,5
4669,1150.6,864.6,6
4670,1151.3,787.4,5.8
4671,1148.2,693.8,4
4672,1149.6,553.6,5
4673,1158,477,4.8
4674,1158.1,402.2,4
4675,1159.3,314.2,4.2
4676,1160.1,184.8,6
4677,1163.8,113.6,6.8
4678,1163.7,42.2,5.8
4679,1164,-41,5
4680,1168.3,-166.8,6
4681,1169,-235,7
4682,1171.9,-298.2,6.8
4683,1174.3,-359.6,6.2
4684,1175.6,-431,8
4685,1178,-453.6,7.8
4686,1176.4,-463.2,7
4687,1175.3,-458.2,7
4688,1181.3,-448.6,7.8
4689,1177,-436,7
4690,1177.2,-418.6,6.8
4691,1174.4,-395,5
4692,1172.3,-385.4,6
4693,1166.3,-377.6,5.8
4694,1165.2,-369.8,5
4695,1171.9,-360.4,6
4696,1171.3,-357.8,6.8
4697,1154.8,-357,5.8
4698,1154.3,-358.2,5
4699,1152.6,-363.8,6
4700,1144.9,-368.6,7
4701,1141,-376.6,6.8
4702,1133,-387.4,4.8
4703,1131.4,-407.4,4.2
4704,1128.2,-419.6,5.8
4705,1120.6,-434.6,5
4706,1116.7,-455.4,5.8
4707,1114.4,-467.4,4.8
4708,1109.9,-479,4
4709,1108,-489.8,5
4710,1108.3,-502.2,6
4711,1106.6,-508.6,7
4712,1100.3,-516.8,7
4713,1099.7,-528.4,7
4714,1094.2,-547.6,7
4715,1098.4,-553.8,6.8
4716,1098.7,-549.6,4.8
4717,1098.1,-512,3.2
4718,1095.7,-393.4,5
4719,1096.7,-273.2,4.8
4720,1095.8,-117.6,3.8
4721,1101.2,110,3
4722,1099.4,478.2,3
4723,1101.4,674.8,4
4724,1102.6,870,3.8
4725,1102.3,1092.8,3
4726,1105.8,1159.6,4
4727,1107.2,1191.4,4.8
4728,1103.8,1186.2,4
4729,1105.7,1133.4,4
4730,1106.8,1083.8,3.8
4731,1108.3,1026.6,3
4732,1107.5,949,2.8
4733,1111.1,822.2,1.2
4734,1114.3,747.8,3
4735,1115.3,671,2.8
4736,1114.4,575.6,1
4737,1115,435,2.2
4738,1111.4,360.2,3.8
4739,1112.1,287.4,2.8
4740,1117.2,207.6,2
4741,1118.8,93.6,2
4742,1115.5,31.2,2.8
4743,1120.1,-45.8,1.8
4744,1117.1,-161.8,0
4745,1119.7,-225,1
4746,1117.5,-283.8,1
4747,1116.3,-342.8,1
4748,1118.9,-410.2,1.2
4749,1116.2,-429.4,3
4750,1115,-439.4,2.8
4751,1112.9,-438.8,1.8
4752,1103,-427.6,0
4753,1100.9,-414.8,1
4754,1098.2,-399.2,1
4755,1090.6,-383,0.8
4756,1082.3,-360.8,0
4757,1076.8,-350.4,0
4758,1072.5,-343,-1
4759,1065.6,-339,-1.8
4760,1057.1,-339.8,0
4761,1051.3,-343.8,0.8
4762,1050.7,-349,0
4763,1046.6,-358,0
4764,1042.8,-363.2,0
4765,1039,-369.2,0
4766,1036.8,-378,-0.2
4767,1035.1,-396.2,-1.8
4768,1030.2,-407.2,0
4769,1027.3,-418.2,0
4770,1023.9,-431,-1
4771,1025.7,-448.8,-2
4772,1024.1,-457.4,-2
4773,1018.2,-464.2,-2
4774,1017.6,-472.6,-2
4775,1016.9,-489.6,-2
4776,1013.3,-502.4,-1.8
4777,1010.7,-513.4,-1
4778,1010.9,-515.2,-1
4779,1064.8,-491.4,-1.8
4780,982,-442,-1
4781,,-330.6,-2
4782,,-90,-2.8
4783,,87.8,-2
4784,,277,-2
4785,,497,-2.8
4786,,795.4,-2
4787,,920.6,-1.8
4788,,1012,0
4789,,1073.6,-0.2
4790,,1109.6,-2.8
4791,,1093.8,-2
4792,,1060.4,-2
4793,,1002.4,-3
4794,,894.4,-3.8
4795,,825.8,-3
4796,,754.2,-2.8
4797,,665.8,-2
4798,1124,535,-2.8
4799,1086.1,465.6,-2
4800,1100.2,387.4,-3.2
4801,1063.6,277.2,-4.8
4802,1056.7,218,-3.8
4803,1048.6,157.8,-3
4804,1049.6,83.2,-3
4805,1051,-33.4,-4
4806,1054.9,-100.2,-3.8
4807,1058.6,-165.2,-3
4808,1060.6,-234.8,-3
4809,1064.1,-325.6,-4
4810,1068.6,-362,-3.8
4811,1069.8,-390.2,-3
4812,1067.5,-409.4,-3
4813,1069.6,-418.8,-2.8
4814,1073.8,-416.6,-2
4815,1073.3,-409,-3
4816,1074.8,-396.2,-4
4817,1074.8,-374.8,-4.8
4818,1078.3,-364,-3.8
4819,1077.9,-352.8,-3
4820,1078.5,-339.4,-3
4821,1077.9,-336.4,-2.8
4822,1079.9,-334.2,-2
4823,1087.4,-336.2,-2
4824,1082.3,-341.2,-2.8
4825,1084,-342.4,-1.8
4826,1085.6,-344.4,-1
4827,1087.7,-348.8,-2
4828,1087.3,-362.8,-2.8
4829,1083.7,-377,-1.8
4830,1086.6,-392.6,-1
4831,1086.8,-414.4,-1.2
4832,1086.6,-446.6,-2.8
4833,1084.4,-459,-0.8
4834,1084,-468.2,0
4835,1090.1,-474.4,0
4836,1088.9,-480.6,-0.8
4837,1091.6,-484.4,1
4838,1093.6,-494.8,0.8
4839,1091.5,-517,0
4840,1092.3,-531.2,0
4841,1095,-540,1
4842,1095.6,-527.8,1
4843,1097,-464.2,1
4844,1099.2,-383.2,1
4845,1100.5,-267.6,1.8
4846,1101.5,-84.4,0.8
4847,1103.6,231.2,0
4848,1105.9,415.4,1
4849,1109.1,588.6,2
4850,1113.1,761.8,1.8
4851,1115.7,963,1
4852,1115.6,1027.2,1
4853,1119.7,1062.6,2
4854,1124.1,1065.6,2
4855,1129,1027.6,2.2
4856,1126.7,983.6,4
4857,1128.7,917.8,4.6
4858,1130.3,808,2
4859,1130.6,742.4,3
4860,1135.1,673.8,3.8
4861,1137.9,588.6,2.8
4862,1139.3,460.6,2
4863,1144.7,388.4,3
4864,1140.8,316,3
4865,1145.7,233.8,3
4866,1145.4,116,3
4867,1145.5,51.4,4
4868,1144.4,-11.2,4.8
4869,1142.6,-84,4
4870,1144.3,-191.8,4
4871,1143.3,-249.8,5
4872,1142.3,-302.4,5.8
4873,1144.2,-354.8,4.8
4874,1142.2,-418.6,4.2
4875,1139.2,-440.2,6
4876,1135.5,-455,5.8
4877,1136.1,-462.2,5
4878,1133.6,-457.8,5.2
4879,1128,-451.2,7
4880,1126,-439.6,6.8
4881,1126.3,-420,5.8
4882,1122.3,-410,5
4883,1118.7,-400.2,6
4884,1119.8,-390.6,6.8
4885,1120.4,-381.2,6
4886,1116.3,-382.8,7
4887,1111.6,-387.4,8
4888,1111.4,-396.4,8
4889,1110.8,-411.6,8
4890,1112,-419.4,9
4891,1106.9,-426.2,9.8
