Time,EyeTracking_X,EyeTracking_Y,Gaze
4552,430.91,880.87,1
4553,428.09,880.74,1
4554,427.85,878.42,1
4555,427.42,875.69,1
4556,426.2,879.17,1
4557,428.23,878.81,1
4558,428.27,879.27,1
4559,427.6,881.61,1
4560,428.93,878.7,1
4561,429.4,880.91,1
4562,427.53,882.01,1
4563,427.28,882.77,1
4564,427.21,880.9,1
4565,426.28,877.53,1
4566,425.18,877.03,1
4567,425.22,876.25,1
4568,424.43,878.95,1
4569,423.22,874.05,1
4570,427.12,858.71,1
4571,428.8,857.8,1
4572,428.35,862.14,1
4573,426.99,860.95,1
4574,428.14,863.46,1
4575,427.53,862.35,1
4576,427.16,861.21,1
4577,425.81,862.56,1
4578,426.4,862.04,1
4579,426.8,864.35,1
4580,426.84,860.43,1
4581,441.62,861.17,1
4582,559.59,875.87,1
4583,666.39,891.41,1
4584,687.24,891.09,0
4585,671.95,893.46,0
4586,665.22,893.92,0
4587,674.36,893.23,0
4588,676.34,892.77,0
4589,676.15,896.84,0
4590,677.76,897.81,0
4591,678.18,897.71,0
4592,678.76,896.41,1
4593,677.06,895,1
4594,679.23,894.16,1
4595,680.8,896.37,1
4596,679.49,896.31,1
4597,680.92,894.08,1
4598,682.08,895.48,1
4599,683.57,894.11,1
4600,681.99,894.76,1
4601,682.95,894.31,1
4602,682.98,891.25,1
4603,684.05,893.48,1
4604,685.47,894.45,1
4605,684.85,896.17,1
4606,684.74,894.65,1
4607,685.68,895.2,1
4608,686.13,893.55,1
4609,683.83,890.22,1
4610,674.25,885.46,1
4611,679.56,883.07,1
4612,679.7,884.99,1
4613,678.2,884.38,1
4614,677.73,886.97,1
4615,676.58,884.89,1
4616,678.5,886.03,1
4617,678.55,887.35,1
4618,680.61,884.17,1
4619,679.48,885.19,1
4620,677.65,883.92,1
4621,678.88,883.56,1
4622,678.76,883.36,1
4623,678.19,884,1
4624,678.34,883.2,1
4625,678.22,884.83,1
4626,676.79,886.09,1
4627,676.58,888.1,1
4628,676.47,885.89,1
4629,676.21,885.57,1
4630,675.13,888.82,1
4631,674.84,887.63,1
4632,674.54,886.6,1
4633,674.74,887.47,1
4634,674.03,887.01,1
4635,674.77,887.56,1
4636,674.05,886.1,1
4637,675.26,885.72,1
4638,674.48,886.83,1
4639,672.79,888.35,1
4640,673.41,886.5,1
4641,672.94,888.65,1
4642,672.19,886.12,1
4643,673.1,886.21,1
4644,672.91,884.36,1
4645,672.22,882.46,1
4646,673.79,883.8,1
4647,672.55,884.97,1
4648,673.25,884.45,1
4649,672.98,885.54,1
4650,673.75,886.59,1
4651,673.09,884.34,1
4652,672.95,883.89,1
4653,672.81,885.35,1
4654,671.77,885.44,1
4655,673.62,883.42,1
4656,673.49,881.97,1
4657,675.4,880.91,1
4658,672.48,878.69,1
4659,672.48,879.31,1
4660,672.48,882.69,1
4661,673.2,884.34,1
4662,673.72,884.35,1
4663,672.07,885.78,1
4664,720.26,878.13,1
4665,817.05,862.37,1
4666,864.25,858.14,0
4667,886.97,856.09,0
4668,864.98,857.54,0
4669,870.29,858.22,0
4670,873.17,850.54,0
4671,872.19,854.89,0
4672,872.92,855.16,0
4673,873.18,850.89,0
4674,872.63,851.65,0
4675,874.53,851.74,0
4676,874.85,851.6,1
4677,873.7,850.37,1
4678,874.19,850.81,1
4679,874.18,852.24,1
4680,873.89,853.19,1
4681,873.89,853.01,1
4682,873.71,853.83,1
4683,876.02,854.21,1
4684,873.97,852.92,1
4685,874.21,852.96,1
4686,873.74,855.37,1
4687,856.5,866.44,1
4688,843.68,868.51,1
4689,848.19,866.87,1
4690,849.45,867.08,1
4691,849.03,868.22,1
4692,849,868.91,1
4693,848.25,869.22,1
4694,849.89,869.95,1
4695,790.09,877.71,1
4696,699.55,874.6,0
4697,734.71,873.38,0
4698,738.03,877.16,0
4699,734.02,874.25,0
4700,732.41,875.78,0
4701,732.99,877.04,0
4702,732.63,877.76,0
4703,732.84,876.89,0
4704,731.74,878.39,0
4705,731.32,881.3,1
4706,731.12,880.34,1
4707,730.49,878.99,1
4708,731.11,882.59,1
4709,731.57,882.15,1
4710,731.15,879.65,1
4711,734.41,879.88,1
4712,721.35,884.93,1
4713,662.62,890.74,1
4714,671.85,886.9,1
4715,675.69,887.65,1
4716,676.64,887.37,1
4717,676.21,889.02,1
4718,676.21,888.95,1
4719,675.77,887.51,1
4720,675.12,887.56,1
4721,676.99,886.18,1
4722,677.05,887.79,1
4723,676.21,887.41,1
4724,675.78,889.94,1
4725,674.9,894.02,1
4726,674.48,892.93,1
4727,675.22,894.7,1
4728,675.23,893.19,1
4729,674.78,891.36,1
4730,674.99,893.33,1
4731,672.84,890.61,1
4732,673.45,887.01,1
4733,689.51,883.01,1
4734,795.51,868.65,1
4735,836.67,856.04,0
4736,813.06,844.74,0
4737,823.8,865.69,0
4738,859.35,847.43,0
4739,917.02,830.59,0
4740,914.16,834.66,0
4741,906.27,842.3,0
4742,909.79,843.99,0
4743,911.34,842.3,0
4744,912.43,841.75,0
4745,910.35,843.76,0
4746,909.82,846.69,0
4747,912.33,846.32,1
4748,910.81,847.86,1
4749,909.52,847.62,1
4750,872.32,834.1,1
4751,726.68,696.88,1
4752,627.96,540.18,0
4753,634.22,533.76,0
4754,653.88,572.34,0
4755,648.02,553.24,0
4756,646.09,543.53,0
4757,649.07,545.27,0
4758,649.22,545.36,0
4759,651.03,548.65,0
4760,651.68,551.19,0
4761,653.05,551.76,0
4762,651.99,554.93,1
4763,652.39,556.98,1
4764,651.57,556.32,1
4765,651.27,557,1
4766,651.42,555.62,1
4767,651.23,554.66,1
4768,649.91,555.23,1
4769,650.35,554.61,1
4770,650.5,554.34,1
4771,649.74,555.15,1
4772,649.32,555.65,1
4773,648.78,554.82,1
4774,646.98,555.26,1
4775,646.39,553.85,1
4776,647.03,551.37,1
4777,652.6,548.26,1
4778,655.31,538.95,1
4779,601.61,432.98,1
4780,628.8666667,473.0333333,1
4781,,,0
4782,,,
4783,,,
4784,,,
4785,,,
4786,,,
4787,,,
4788,,,
4789,,,
4790,,,
4791,,,
4792,,,
4793,,,
4794,,,
4795,,,
4796,,,
4797,,,
4798,281.3,409.4,0
4799,482.66,423.13,0
4800,542.99,401.88,0
4801,592.06,424.18,0
4802,624.77,426.1,0
4803,639.77,473.59,0
4804,639.29,476.45,0
4805,639.69,486.94,0
4806,640.37,486.55,0
4807,642.09,486.75,0
4808,642.29,487.75,0
4809,642.12,487.34,0
4810,669.49,506.44,0
4811,677.57,535.47,0
4812,663.67,524.81,0
4813,664.92,524.12,0
4814,666.04,522.4,0
4815,662.56,524.61,0
4816,663.31,522.9,0
4817,664.47,520.65,0
4818,663.35,520.66,0
4819,662.56,525.01,0
4820,662.74,524.57,1
4821,661.82,524.86,1
4822,662.05,525.23,1
4823,663.13,524.58,1
4824,661.47,523.32,1
4825,662.04,523.78,1
4826,662.58,523.71,1
4827,662.93,521.86,1
4828,663.42,524.74,1
4829,663.95,523.87,1
4830,662.41,522.54,1
4831,662.69,525.18,1
4832,661.75,523.63,1
4833,662.37,525.56,1
4834,662.32,525.99,1
4835,660.57,522.43,1
4836,661.95,525.48,1
4837,661.32,524.37,1
4838,661.32,525.63,1
4839,660.98,525.88,1
4840,660.68,526.46,1
4841,659.82,524.94,1
4842,658.94,525.53,1
4843,658.59,525.51,1
4844,659.96,526.53,1
4845,659.67,524.91,1
4846,659.24,527.42,1
4847,659.27,528.14,1
4848,658.6,527.33,1
4849,658.32,527.76,1
4850,658.71,528.07,1
4851,658.5,527.76,1
4852,657.86,526.93,1
4853,657.84,527.56,1
4854,657.09,528.23,1
4855,657.38,528.32,1
4856,656.79,527.64,1
4857,657.72,528.73,1
4858,655.97,529.97,1
4859,655.5,528.71,1
4860,654.78,528.59,1
4861,656.37,527.18,1
4862,655.09,528.46,1
4863,654.18,527.05,1
4864,653.09,527.89,1
4865,651.75,530.26,1
4866,653.24,529.41,1
4867,653.38,529.36,1
4868,653.72,526.18,1
4869,650.95,528.4,1
4870,651.88,528.17,1
4871,650.58,528.38,1
4872,652.11,529.01,1
4873,651.48,528.28,1
4874,651.1,528.74,1
4875,650.6,526.72,1
4876,652.75,528.95,1
4877,651.94,528.99,1
4878,650.28,526.79,1
4879,650.65,531.6,1
4880,651.31,529.66,1
4881,650.73,527.62,1
4882,651.03,528.4,1
4883,650.46,528.81,1
4884,652.54,528.49,1
4885,651.34,526.87,1
4886,653.4,525.51,1
4887,652.67,526.47,1
4888,651.69,527.93,1
4889,651.4,528.58,1
4890,652.37,530.02,1
4891,651.98,528.4,1
4892,652.47,530.14,1
4893,652.17,529.13,1
4894,651.64,526.63,1
4895,652.79,527.82,1
4896,652.29,523.5,1
4897,654.26,523.92,1
4898,654.91,523,1
4899,654.63,523.51,1
4900,654.65,523.23,1
4901,652.84,523.81,1
4902,652.29,522.34,1
4903,650.64,523.46,1
4904,650.92,521.41,1
4905,649.92,523.37,1
4906,651.11,522.92,1
4907,649.83,519.81,1
4908,650.83,520.91,1
4909,651.22,521.53,1
4910,650.55,521.12,1
4911,650.82,520.19,1
4912,650.66,516.55,1
4913,651.36,515.98,1
4914,650.6,517.45,1
4915,649.48,518.38,1
4916,649.17,519.19,1
4917,649.7,522.48,1
4918,648.59,520.62,1
4919,647.63,518.89,1
4920,648.09,519.88,1
4921,647.34,516.6,1
4922,647.09,514.8,1
4923,646.31,515.11,1
4924,646.86,518.35,1
4925,644.26,518.94,1
4926,642.43,516.35,1
4927,641.03,518.21,1
4928,642.63,516.33,1
4929,641.66,517.08,1
4930,641.01,515.89,1
4931,640.72,514.62,1
4932,639.31,516.44,1
4933,638.73,516.46,1
4934,639.56,516.2,1
4935,639.29,514.1,1
4936,638.42,512.32,1
4937,637.22,512.87,1
4938,635.88,513.72,1
4939,636.72,512.07,1
4940,635.59,511.81,1
4941,635.35,513.65,1
4942,635.22,511.22,1
4943,634.78,508.16,1
4944,633.62,510.57,1
4945,634.66,510.09,1
4946,635.49,509.39,1
4947,635.3,509.85,1
4948,633.35,507.13,1
4949,633.99,507.87,1
4950,632.78,509.52,1
4951,632.9,507.75,1
4952,633.34,508.99,1
4953,633.32,508.66,1
4954,633.67,508.97,1
4955,634.3,506.13,1
4956,635.33,506.11,1
4957,635.42,505.16,1
4958,636.23,504.18,1
4959,637.29,504.13,1
4960,635.36,502.56,1
4961,633.86,504.22,1
4962,634.06,503.66,1
4963,635.07,505.42,1
4964,633.76,505.81,1
4965,633.97,505.16,1
4966,633.47,502.51,1
4967,634.07,502.82,1
4968,633.97,503.4,1
4969,634.73,503.57,1
4970,635.05,503.1,1
4971,632.95,504.68,1
4972,632.75,504.29,1
4973,635.25,501.18,1
4974,635.28,503.01,1
4975,635.99,501.67,1
4976,636.75,502.35,1
4977,634.48,503.96,1
4978,633.51,503.89,1
4979,633.78,501.6,1
4980,634.39,500.83,1
4981,633.58,498.78,1
4982,632.71,501.01,1
4983,631.98,503.68,1
4984,630.93,503.34,1
4985,631,500.46,1
4986,629.28,500.54,1
4987,616.49,498.86,1
4988,619.8,495.81,1
4989,620.47,495.07,1
4990,620.94,497.23,1
4991,620.91,497.44,1
4992,620.63,497.01,1
4993,620.12,497.15,1
4994,621.43,498.75,1
4995,620.23,498.98,1
4996,619.62,498.06,1
4997,620.01,497.52,1
4998,620.13,498.21,1
4999,620.24,498.89,1
5000,620.83,498.32,1
5001,621.81,499.98,1
5002,628.66,501.76,1
5003,651.97,503.69,1
5004,640.07,506.53,1
5005,638.12,508.99,1
5006,638.95,508.09,1
5007,639.12,507.12,1
5008,638.26,509.18,1
5009,637.29,511.11,1
5010,639.32,510.29,1
5011,639,509.91,1
5012,639.03,510.25,1
5013,638.76,510.78,1
5014,639.71,508.89,1
5015,639.44,509.27,1
5016,639.74,510.8,1
5017,639.67,510.74,1
5018,639.95,510.89,1
5019,639.13,510.91,1
5020,637.87,513.45,1
5021,638.44,515.26,1
5022,638.36,516.22,1
5023,626.54,513.49,1
5024,629.47,511.57,1
5025,630.16,514.1,1
5026,629.43,512.42,1
5027,631.15,512.22,1
5028,631.8,514.32,1
5029,630.45,512.95,1
5030,631.61,513.41,1
5031,632.74,514.56,1
5032,633.25,513.99,1
5033,633.57,516.39,1
5034,634.82,514.41,1
5035,634.07,516.41,1
5036,636.3,517.61,1
5037,635.19,518.53,1
5038,633.44,518.64,1
5039,633.08,516.88,1
5040,632.2,518.48,1
5041,631.85,516.19,1
5042,633.4,519.07,1
5043,632.43,517.88,1
5044,632.83,515.63,1
5045,634.69,515.43,1
5046,633.66,518.01,1
5047,631.92,521.78,1
5048,632.6,520.3,1
5049,630.87,519.56,1
5050,631.83,519.63,1
5051,632.07,519.32,1
5052,632.31,517.88,1
5053,632.56,519.6,1
5054,632.88,516.65,1
5055,631.41,520.14,1
5056,632.47,519.96,1
5057,631.89,520.93,1
5058,631.75,521.84,1
5059,631.15,521.86,1
5060,631.92,521.4,1
5061,631.82,522.78,1
5062,631.4,521.61,1
5063,632.65,519.83,1
5064,631.21,518.57,1
5065,631.69,520,1
5066,631.53,521.43,1
5067,631.85,519.96,1
5068,632.03,519.92,1
5069,633.14,520.98,1
5070,632.69,518.88,1
5071,631.34,520.65,1
5072,632,518.04,1
5073,632.24,516.09,1
5074,630.81,516.96,1
5075,628.31,517.79,1
5076,628.64,520.66,1
5077,628.83,519.91,1
5078,627.63,521.05,1
5079,628.27,520.58,1
5080,628.36,517.81,1
5081,627.57,518.79,1
5082,627.5,518.58,1
5083,628.92,517.7,1
5084,629.99,512.63,1
5085,628.79,513.6,1
5086,628.95,515.86,1
5087,629.09,514.97,1
5088,629.3,515.86,1
5089,628.13,516.6,1
5090,629.96,516.03,1
5091,627.85,513.97,1
5092,627.3,513.87,1
5093,626.11,511.25,1
5094,624.97,513.37,1
5095,626.04,511.98,1
5096,625.27,513.46,1
5097,626.63,513.34,1
5098,626.03,512.31,1
5099,627.01,511,1
5100,624.74,510.01,1
5101,623.42,513.12,1
5102,624.04,510.63,1
5103,622.25,512.73,1
5104,622.02,511.48,1
5105,621.97,510.85,1
5106,619.63,510.22,1
5107,622.72,508.76,1
5108,620.65,507.84,1
5109,619.64,508.73,1
5110,620,507.84,1
5111,620.72,508.58,1
5112,619.11,509.14,1
5113,618.39,506.95,1
5114,617.79,507.02,1
5115,617.55,506.24,1
5116,617.99,508.52,1
5117,617.83,506.47,1
5118,618.1,505.52,1
5119,619.08,506.42,1
5120,618.26,503.39,1
5121,617.57,503.46,1
5122,619.16,503.9,1
5123,617.66,502.4,1
5124,617.86,501.39,1
5125,617.14,503.3,1
5126,616.89,503.93,1
5127,617.22,503.77,1
5128,617.69,504.16,1
5129,617.98,502.98,1
5130,619.01,505.65,1
5131,616.98,503.63,1
5132,617.66,503.43,1
5133,617.66,503.5,1
5134,618.01,503.68,1
5135,619.07,501.79,1
5136,621.62,502.46,1
5137,619.99,500.61,1
5138,620.17,502.95,1
5139,620.92,505.22,1
5140,621.42,502.82,1
5141,620.55,503.1,1
5142,620.85,502.43,1
5143,621.04,503.07,1
5144,622.26,500.76,1
5145,622.96,502.35,1
5146,622.59,502.1,1
5147,622.79,501.63,1
5148,621.72,500.42,1
5149,622.14,499.44,1
5150,623.41,504.14,1
5151,623.08,505.84,1
5152,623.53,503.49,1
5153,623.94,503.26,1
5154,626.85,505.24,1
5155,627.25,505.64,1
5156,626.47,507.06,1
5157,624.65,506.52,1
5158,625.65,506.3,1
5159,626.49,507.21,1
5160,627.51,505.78,1
5161,627.19,505.18,1
5162,627.33,506.55,1
5163,630.4,508.72,1
5164,629.75,507.33,1
5165,629.72,506.65,1
5166,629.51,510.09,1
5167,629.19,508.77,1
5168,629.03,510.18,1
5169,629.38,510.35,1
5170,630.33,508.48,1
5171,632.27,509.19,1
5172,671.28,503.66,1
5173,665.02,496.47,1
5174,651.65,496.52,1
5175,653.04,501.78,1
5176,654.04,502.36,1
5177,653.98,501.1,1
5178,655.75,502.82,1
5179,656.34,502.76,1
5180,655.62,501.49,1
5181,656.23,500.93,1
5182,656.09,504.45,1
5183,656.51,505.17,1
5184,657.55,506.55,1
5185,655.83,507.75,1
5186,636.59,514.5,1
5187,630.63,515.81,1
5188,636.69,516.14,1
5189,637.38,516.53,1
5190,636.41,517.61,1
5191,638.81,515.98,1
5192,637.88,516.84,1
5193,638,517.8,1
5194,638.24,517.14,1
5195,638.89,517.1,1
5196,640.36,517.97,1
5197,640.23,515.39,1
5198,640.63,519.52,1
5199,640.64,518.52,1
5200,640.25,517.81,1
5201,642.69,516.72,1
5202,642.81,518.44,1
5203,640.55,518.07,1
5204,640.83,518.28,1
5205,643.55,519.14,1
5206,642.87,519.36,1
5207,641.83,521.05,1
5208,644.97,519.13,1
5209,646.52,516.47,1
5210,646.19,515.17,1
5211,644.52,517.98,1
5212,645.21,520.45,1
5213,644.3,519.83,1
5214,645.5,519.16,1
5215,645.65,518.08,1
5216,646.76,520.43,1
5217,647.08,520.08,1
5218,645.49,522.76,1
5219,647.1,521.73,1
5220,647.47,517.97,1
5221,646.83,519.4,1
5222,647.28,520.69,1
5223,646.69,521.37,1
5224,648.64,522.26,1
5225,647.77,521.73,1
5226,650.01,520.37,1
5227,648.21,520.41,1
5228,648.32,519.72,1
5229,647.29,521.37,1
5230,648.48,520.51,1
5231,650.1,522.09,1
5232,648.51,521.57,1
5233,647,519.73,1
5234,649.28,519.8,1
5235,649.28,517.57,1
5236,648.26,519.38,1
5237,648.98,518.62,1
5238,648.49,517.69,1
5239,649.44,517.53,1
5240,649.5,519.5,1
5241,649.56,519.62,1
5242,649.71,520.89,1
5243,649.49,519.32,1
5244,649.55,519.45,1
5245,650.67,517.02,1
5246,648.68,517.68,1
5247,648.58,520.31,1
5248,648.98,521,1
5249,651.84,521.19,1
5250,651.46,520.43,1
5251,649.69,518.18,1
5252,650.75,521,1
5253,650.9,521.75,1
5254,649.55,521.15,1
5255,650.97,517.87,1
5256,650.98,518.72,1
5257,650.75,519.91,1
5258,652,519.54,1
5259,652.12,517.4,1
5260,651.32,520.15,1
5261,652.21,517.21,1
5262,651.58,516.38,1
5263,650.66,516.8,1
5264,650.22,519.57,1
5265,649.72,519.56,1
5266,649.95,520.44,1
5267,649.88,519.66,1
5268,649.32,515.76,1
5269,650.27,518.46,1
5270,650.95,518.66,1
5271,651.82,516.01,1
5272,649.22,515.37,1
5273,649.01,516.74,1
5274,650.34,514.36,1
5275,649.41,515.48,1
5276,648.77,515.72,1
5277,648.72,515.66,1
5278,649.6,515.34,1
5279,650.63,516.1,1
5280,650.21,516.22,1
5281,650.88,514.83,1
5282,649.84,516.99,1
5283,649.76,514.96,1
5284,651.02,513.27,1
5285,651.74,513.81,1
5286,651.69,517.23,1
5287,651.35,516.46,1
5288,678.47,512.56,1
5289,705.75,513.38,1
5290,689.81,509.98,1
5291,688.77,509.24,1
5292,690.53,510.39,1
5293,690.11,512.1,1
5294,690.04,510.24,1
5295,689.99,510.14,1
5296,691.49,511.37,1
5297,665.02,513.86,0
5298,627.1,513.17,0
5299,649.3,513.65,0
5300,650.35,514.26,0
5301,648.92,513.71,0
5302,657.49,514.75,0
5303,706.77,511.77,0
5304,697.35,507.39,0
5305,689.93,511.02,0
5306,690.71,511.95,0
5307,690.79,509.86,0
5308,691.18,510.64,1
5309,691.87,511.8,1
5310,690.87,509.98,1
5311,690.42,510.18,1
5312,690.06,510.78,1
5313,687.44,510.22,1
5314,685.86,513.01,1
5315,659.03,515.85,1
5316,639.32,517.44,1
5317,649.71,515.9,1
5318,651.49,516.79,1
5319,651.27,516.53,1
5320,651.04,514.74,1
5321,650.42,514.79,1
5322,650.17,516.12,1
5323,650.62,516.26,1
5324,648.87,518.43,1
5325,647.89,519.4,1
5326,646.08,518.97,1
5327,645.78,520.52,1
5328,645.53,520.19,1
5329,644.69,522.46,1
5330,645.29,520.93,1
5331,643.86,521.2,1
5332,644.59,520.77,1
5333,644.7,519.91,1
5334,644.54,521.89,1
5335,643.61,522.07,1
5336,642.69,524.61,1
5337,641.94,522.35,1
5338,642.9,523.84,1
5339,641.41,523.44,1
5340,641.71,521.92,1
5341,642.93,521.6,1
5342,642.93,522.68,1
5343,642.56,522.47,1
5344,641.13,523.3,1
5345,641.44,521.85,1
5346,640.32,520.92,1
5347,640.62,523.02,1
5348,640.58,523.62,1
5349,640.07,522.02,1
5350,641.53,521.43,1
5351,641.5,522.72,1
5352,640.87,523.39,1
5353,641.1,524.05,1
5354,639.89,524.03,1
5355,640.28,523.73,1
5356,639.36,525.53,1
5357,640.8,523.67,1
5358,639.86,524.18,1
5359,641.24,522.9,1
5360,640.33,524.59,1
5361,641.31,523.97,1
5362,640.45,524.06,1
5363,640.2,525.21,1
5364,640.21,523.46,1
5365,640.92,524.36,1
5366,642.78,525.47,1
5367,639.37,526.31,1
5368,639.24,525.39,1
5369,640.38,524.43,1
5370,641.05,526.31,1
5371,640.47,525.28,1
5372,641.12,523.54,1
5373,640.64,524.09,1
5374,641.82,525.74,1
5375,641.23,526.12,1
5376,639.83,524.52,1
5377,640.52,523.73,1
5378,639.31,523.77,1
5379,638.97,525.73,1
5380,638.95,525.7,1
5381,638.87,526.3,1
5382,638.78,526.83,1
5383,639.76,527.54,1
5384,641.68,527.13,1
5385,640.47,526.41,1
5386,641.34,525.94,1
5387,640.62,527.13,1
5388,641.76,528.29,1
5389,641.98,527.41,1
5390,640.33,526.44,1
5391,641.82,526.37,1
5392,641.72,527.2,1
5393,642.06,523.89,1
5394,642.77,525.92,1
5395,643.58,525.93,1
5396,644.25,524.82,1
5397,643.57,526.45,1
5398,646.53,525.92,1
5399,644.26,527.99,1
5400,643.6,526.36,1
5401,646,526.17,1
5402,645.47,525.51,1
5403,644.47,522.69,1
5404,643.77,523.78,1
5405,645.49,524.2,1
5406,644.91,522.27,1
5407,645.1,520.76,1
5408,645.47,520.21,1
5409,646.07,520.54,1
5410,643.41,519.93,1
5411,645.55,521.81,1
5412,644.29,520.17,1
5413,646.56,516.5,1
5414,646.16,518.52,1
5415,646.76,516.9,1
5416,648.1,516.08,1
5417,670.67,515.75,1
5418,701.25,506.99,1
5419,681.34,504.16,0
5420,678.99,505.68,0
5421,682.33,508.97,0
5422,681.08,508.64,0
5423,680.28,507.61,0
5424,678.87,506.53,0
5425,674.49,506.46,0
5426,627.83,508.23,0
5427,637.11,505.2,0
5428,649.06,504.82,1
5429,647.48,506.39,1
5430,646.93,508.12,1
5431,647.13,505.71,1
5432,647.42,504.92,1
5433,645.75,503.08,1
5434,645.98,503.68,1
5435,645.59,504.69,1
5436,645.42,506.04,1
5437,649.23,503.5,1
5438,669.5,504.47,1
5439,659.63,504.71,1
5440,656.73,504.63,1
5441,658.31,504.34,1
5442,659.5,502.86,1
5443,660.18,503.86,1
5444,661.65,506.17,1
5445,660.86,505.12,1
5446,660.97,506.3,1
5447,661.27,506.61,1
5448,661.07,507.4,1
5449,660.43,505.91,1
5450,661.5,507.67,1
5451,660.86,508.7,1
5452,662.07,508.36,1
5453,662.18,508.05,1
5454,661.81,508.82,1
5455,661.54,508.24,1
5456,661.98,510.99,1
5457,662.76,512.14,1
5458,663.56,513.61,1
5459,663.96,512.03,1
5460,663.55,512.72,1
5461,663.01,512,1
5462,663.39,512.11,1
5463,663.75,514.31,1
5464,662.47,515.73,1
5465,661.62,517.36,1
5466,661.74,516.38,1
5467,661.67,515.31,1
5468,662.81,515.79,1
5469,662,517.87,1
5470,661.85,519.26,1
5471,659.67,517.18,1
5472,660.78,517.42,1
5473,660.93,519.45,1
5474,660.11,520.95,1
5475,660.51,521.24,1
5476,661.31,520.97,1
5477,659.81,521.69,1
5478,658.79,520.62,1
5479,658.55,520.48,1
5480,656.4,523.36,1
5481,657.2,523.59,1
5482,657.33,521.54,1
5483,657.54,522.67,1
5484,656.67,523.7,1
5485,656.6,525.16,1
5486,656.81,523.56,1
5487,657.44,525.35,1
5488,658.01,526,1
5489,656.96,523.7,1
5490,655.38,526.03,1
5491,657.7,526.69,1
5492,654.69,527,1
5493,654.83,525.46,1
5494,655.08,525.05,1
5495,655.3,526.08,1
5496,656.99,527.32,1
5497,656.16,526.8,1
5498,656.29,526.96,1
5499,655.04,527.48,1
5500,655.84,528.16,1
5501,654.67,528.04,1
5502,653.97,526.77,1
5503,655.77,529.18,1
5504,656.16,526.58,1
5505,654.64,528.52,1
5506,656.47,527.81,1
5507,656.73,528.2,1
5508,657.77,527.34,1
5509,659.4,530.34,1
5510,659.52,529.75,1
5511,658.9,528.38,1
5512,658.29,528.33,1
5513,658.76,528.64,1
5514,660,528.9,1
5515,660,529.3,1
5516,661.86,529.86,1
5517,660.31,529.75,1
5518,659.39,529.82,1
5519,659.39,532.78,1
5520,659.5,532.4,1
5521,659.22,533.54,1
5522,658.63,534.01,1
5523,658.88,532.02,1
5524,657.87,531.93,1
5525,659.11,534.21,1
5526,658.64,533.79,1
5527,658.19,533.96,1
5528,656.87,534.44,1
5529,660.07,534.27,1
5530,660.34,532.95,1
5531,659.96,532.79,1
5532,660.3,529.96,1
5533,659.32,533.54,1
5534,660.26,534.16,1
5535,658.69,532.42,1
5536,659.67,532.1,1
5537,660.86,531.5,1
5538,683.93,535.77,1
5539,698.86,527.36,1
5540,681.47,524.62,0
5541,684.66,529.08,0
5542,686.42,528.79,0
5543,686.44,527.88,0
5544,685.71,526.57,0
5545,685.23,526.13,0
5546,685.16,527.79,0
5547,684.84,529.38,0
5548,680.4,530.08,1
5549,644.18,534.06,1
5550,653.51,534.81,1
5551,659.07,531.54,1
5552,658.12,533.73,1
5553,660.28,534.38,1
5554,659.32,536.07,1
5555,659.06,535.42,1
5556,657.37,535.37,1
5557,657.52,532.71,1
5558,657.12,534.88,1
5559,656.2,533.89,1
5560,657.1,535,1
5561,653.08,534.83,1
5562,654.73,536.39,1
5563,655.57,535.26,1
5564,656.5,531.66,1
5565,654.06,532.95,1
5566,654.58,533.84,1
5567,653.88,534.07,1
5568,654.37,532.41,1
5569,653.19,533.22,1
5570,653.99,532.39,1
5571,652.93,531.58,1
5572,652.08,532.48,1
5573,652.98,533.75,1
5574,652.67,531.7,1
5575,652.09,531.91,1
5576,653.61,532.02,1
5577,652.28,533.88,1
5578,652.29,533.13,1
5579,652.36,533.66,1
5580,652.61,529.99,1
5581,653.51,531.58,1
5582,654.07,532.12,1
5583,653.6,533.63,1
5584,656.37,531.13,1
5585,655.99,530.96,1
5586,654.99,532.22,1
5587,654.86,535.19,1
5588,654.65,531.95,1
5589,654.27,532.69,1
5590,655.28,533.44,1
5591,656.39,534.9,1
5592,656.48,529.81,1
5593,656.73,530.88,1
5594,656.24,531.04,1
5595,656.06,530.53,1
5596,656.44,531.54,1
5597,657.03,534.32,1
5598,656.52,532.45,1
5599,657.74,532.86,1
5600,657.4,531.11,1
5601,657.07,531.93,1
5602,657.53,529.64,1
5603,656.39,530.38,1
5604,656.12,529.98,1
5605,655.46,530.15,1
5606,654.47,531.03,1
5607,654.38,529.11,1
5608,654.74,528.99,1
5609,654.14,527.23,1
5610,654.79,530.89,1
5611,655.41,530.13,1
5612,656.01,531,1
5613,655.11,530.17,1
5614,655.85,529.66,1
5615,655.73,530.1,1
5616,656,528.9,1
5617,655.33,529.11,1
5618,656.14,528.43,1
5619,655.64,528.27,1
5620,656.42,529.38,1
5621,656.21,531.04,1
5622,655.26,528.08,1
5623,655.9,529.79,1
5624,653.65,528.12,1
5625,653.7,526.58,1
5626,653.74,525.13,1
5627,653.56,526.71,1
5628,653.77,524.89,1
5629,654.39,526.43,1
5630,655.03,525.68,1
5631,655.71,526.01,1
5632,653.57,523.14,1
5633,654.67,523.02,1
5634,655.12,523.15,1
5635,654,521.55,1
5636,655.16,522.53,1
5637,655.27,525.97,1
5638,653.47,524.94,1
